"Column";"de";"en";"fr";"pt";"ru";"es";"it";"da";"sv";"nl";"pl";"fi";"pt-BR";"tr";"bg";"cs";"el";"hu";"no";"ro";"es-419";"uk";"ar";"zh-CN";"zh-TW";"ja";"ko";"th";"vn"
"quest_hint_TUTORIAL_PLAY_PVE";"Öffne das Spielen-Menü, wähle Gegen die Golems und spiele eine Runde.";"Open the tab ""§navbar_menu_play"", choose ""Golem Challenge"" and play a match.";"Ouvrez l'onglet ""§navbar_menu_play"", choisissez ""Défi de golem"" et gagnez une partie.";"";"Откройте вкладку «§navbar_menu_play», выберите «Испытание Голема» и сыграйте матч.";"Abrir la pestaña ""§navbar_menu_play"", elija ""§teambuilding_mode_pve"" y gana a una partida.";"Apri la scheda ""§navbar_menu_play"", scegli ""Sfida dei Golem"" e gioca una partita.";"";"";"";"Otwórz zakładkę ""§navbar_menu_play"", wybierz ""§teambuilding_mode_pve"" i zagrać mecz.";"Avaa väli lehti ""§navbar_menu_play"", valitse ""Golem Challenge"" ja pelata ottelu.";"Abra a aba ""§navbar_menu_play"", escolha ""Desafio do Golem"" e jogue uma partida.";"""§navbar_menu_play"" sekmesini açıp ""Botlara Karşı"" seçeneğini seçerek bir oyun oyna.";"";"Otevři ""§navbar_menu_play"", vyber ""Výzvu Golemů"" a odehrej zápas.";"Άνοιξε την καρτέλα «§navbar_menu_play», επίλεξε την «Πρόκληση Γκόλεμ» και παίξε.";"";"";"Deschide fila ""§navbar_menu_play”, alege „Provocarea Golemului” și jucați un meci.";"";"Відкрийте вкладку «§navbar_menu_play», оберіть «Випробування Голема» і зіграйте матч.";"";"";"打開 ""§navbar_menu_play"" 頁標，點擊 ""巨石像挑戰"" 並且打完一場對決。";"";"'§navbar_menu_play' 메뉴에서 '골렘 도전'을 선택하고 승리하기.";"";""
"quest_description_TUTORIAL_REFER_A_FRIEND";"Werbe einen Freund";"Refer a friend";"Référez un ami";"Referencia um amigo";"Пригласить друга";"Refiere a un amigo";"Recluta un amico";"";"Värva en vän";"";"Poleć znajomemu";"";"Recrutar amigo";"Arkadaşına öner";"";"Doporuč přítele";"Ανάφερε ένα φίλο";"";"";"Invită-ți prietenii";"Refiere a un amigo";"Запросити друга";"ارشاد صديق";"推荐给一个朋友！";"推薦一位朋友";"";"친구 추천하기";"เชิญเพื่อน";""
"quest_hint_TUTORIAL_REFER_A_FRIEND";"Öffne die Freundesliste indem du unten rechts auf den Knopf drückst. Dann klicke auf ""Freund werben"" um deinen Werbecode zu erhalten. Dort findest du auch die Anleitung wie dein Freund den Code einlösen kann und ihr beide eure Belohnung erhaltet.";"Open the friend list by clicking the button at the bottom right corner. Then click the button ""Refer a friend” to get your friend referral code and instructions on how your friend can redeem it to get both of you the referral rewards.";"Ouvrez la liste d'ami en cliquant sur le bouton dans le coin inférieur droit. Ensuite cliquez sur le bouton ""Référez un ami"" pour recevoir le code de référence de votre ami et les instructions pour que votre ami puisse l'échanger pour que vous obteniez vos récompenses de référence.";"";"Откройте список друзей, нажав на кнопку в нижнем правом углу. Затем нажмите на кнопку ""Пригласи друга”, чтобы получить ваш реферальный код и инструкции о том, что сделать вашему другу, чтобы получить для вас обоих реферальные бонусы.";"Abra la lista de amigos haciendo clic en el botón en la esquina inferior derecha. Luego haga clic en el botón ""Referir a un amigo"" para obtener el código de recomendación de su amigo e instrucciones sobre cómo su amigo puede canjearlo para obtener las recompensas de ambos.";"Apri la lista amici cliccando sul bottone in basso a destra. Poi fai click su ""Recluta un amico"" per ottenere il tuo codice di reclutamento e indicazioni su come fare in modo che il tuo amico lo utilizzi. In questo modo otterrete entrambi un bonus reclutamento.";"";"";"";"Otwórz listę znajomych klikając przycisk w prawym dolnym rogu. Naciśnij przycisk ""Poleć znajomemu"" by otrzymać kod zapraszający oraz instrukcję dla znajomego jak ma wpisać kod, żebyście oboje otrzymali nagrodę.";"";"Abra a lista de amigos clicando no botão no canto superior direito. Após, clique em ""Recrutar Amigo"" para adquirir seu código de referência e também as instruções devidas de como seu amigo pode resgatá-lo. Após completar este processo, ambos receberão recompensas.";"Sağ alt köşede bulunan butona tıklayarak arkadaş listeni aç. Sonrasında ""Arkadaşına öner"" tıklayarak öneri kodunu al ve arkadaşının bu kodu nasıl kullanacağına ve ikinizin de nasıl ödül kazanacağınıza dair açıklamaları oku.";"";"Otevři seznam přátel kliknutím na tlačítko vpravo dole. Poté klikni na tlačítko ""Doporuč Příteli"", aby jsi získal svůj referenční kód a návod jak jej může přítel zadat, aby jste oba získali odměnu.";"Άνοιξε τη λίστα φίλων κλικάροντας το κουμπί στην κάτω δεξιά γωνία. Μετά κλίκαρε το κουμπί «Ανάφερε ένα φίλο» για να πάρεις τον κωδικό αναφοράς φίλου και οδηγίες πώς ο φίλος σου μπορεί να τον εξαργυρώσει για να πάρετε κι οι δυο τις ανταμοιβές αναφοράς.";"";"";"Deschideți lista de prieteni făcând clic pe butonul din colțul din dreapta jos. Apoi faceți clic pe butonul „Referire la un prieten” pentru a obține codul de trimitere al prietenului și instrucțiuni despre cum îl poate răscumpăra prietenul pentru a obține amândoi recompensele de recomandare.";"Abra la lista de amigos haciendo clic en el botón en la esquina inferior derecha. Luego haga clic en el botón ""Recomendar a un amigo"" para obtener el código de recomendación de su amigo e instrucciones sobre cómo su amigo puede redimirlo para obtener las recompensas de ambos.";"Відкрийте список друзів, натиснувши на кнопку в нижньому правому куті. Потім натисніть на кнопку ""Запрошення"", щоб отримати ваш реферальний код і інструкції про те, що зробити вашому другу, щоб отримати для вас обох реферальні бонуси.";"";"";"點擊右下方按鈕來開啟好友名單。接著點擊 ""推薦朋友"" 按鈕得到屬於您的朋友推薦碼，以及您的朋友如何可以兌換，來讓您和您朋友都取得推薦獎勵。";"";"오른쪽 아래 모서리에서 친구 목록 버튼을 클릭합니다. 그런 다음, '친구 추천' 버튼을 클릭해서 친구 추천 코드와 사용 방법을 확인할 수 있습니다. 친구가 추천 코드를 사용하면 양쪽 모두에게 추천 보상이 지급됩니다.";"";""
"quests_weekly_hint";"Die wöchentliche Quest wird jeden Mittwoch um 4 Uhr Serverzeit zurückgesetzt.";"The weekly quest is reset every Wednesday at 4am server time.";"La quête hebdomadaire est réinitialisée tous les mercredis à 4 heures, heure du serveur.";"A missão semanal é reiniciada todas as quartas-feiras às 4h, hora do servidor.";"Еженедельный квест сбрасывается каждую среду в 4 часа утра по серверному времени.";"La misión semanal se reinicia cada miércoles a las 4am hora del servidor.";"La quest giornaliera ha un reset ogni Mercoledì alle 4 del mattino, orario del server.";"";"";"";"Zadania tygodniowe są resetowane w każdą środę o godzinie 4: 00 czasu serwerowego.";"";"As quests semanais são resetadas toda quarta feira às 23:00h de Domingo, horário de Brasília.";"Haftalık görevler sunucu zamanı ile her Çarşamba sabah 4'de yenilenir.";"";"Týdenní úkol se restartuje každý Čtvrtek ve 4 hodiny ráno.";"Η εβδομαδιαία αποστολή επαναφέρεται κάθε Τετάρτη στις 4 π.μ. ώρα διακομιστή.";"";"";"Căutarea săptămânală este resetată în fiecare miercuri la ora 4am a serverului.";"La misión semanal se reinicia cada miércoles a las 4am hora del servidor.";"Щотижневий квест скидається щосереди о 4 годині ранку за серверним часом.";"";"每周任务将在伺服器时间早上4点整重设。";"每週任務會在伺服器時間每週三下午四點重置。";"";"주간 퀘스트는 한국 시각을 기준으로 오전 11시에 초기화됩니다. (MESZ / CET 기준 오전 4시)";"";""
"quest_description_TUTORIAL_PLAY_THIRD_GAME";"Spiele deine dritte Runde";"Play your third match";"Jouez votre troisième partie";"Joga a tua terceira partida";"Сыграйте свой третий матч";"Juega tu tercera partida";"Gioca la tua terza partita";"";"";"";"Zagraj swój trzeci mecz";"";"Jogue sua terceira partida";"Üçüncü oyununu oyna";"";"Odehrej svůj třetí zápas";"Παίξε το τρίτο σου ματς";"";"";"Joacă al treilea meci";"Juega tu tercera partida";"Зіграйте свій третій матч";"";"玩您的第三场游戏";"玩第三場對戰";"";"세 번째 대전 시작하기";"";""
"quest_hint_TUTORIAL_PLAY_THIRD_GAME";"Klicke den Spielen-Knopf oben links und starte irgendein Spiel. Schaltet das blaue Starter-Deck frei.";"Click the Play button on the top left, then start any match. Unlocks the Blue Legion starter deck.";"Cliquez sur le bouton Jouer en haut à gauche, ensuite démarrez une partie. Déverrouille le deck de départ de la légion bleue.";"";"Нажмите кнопку Играть в левом верхнем углу, затем начните любой матч. Разблокирует стартовую колоду Синего Легиона.";"Haz clic en el botón Jugar en la parte superior izquierda y luego comienza cualquier partida. Desbloquea el mazo de inicio de la Legión Azul.";"Clicca sul pulsante Gioca in alto a sinistra, quindi inizia una partita. Sblocca il mazzo base della Legione Blu.";"";"";"";"Naciśnij przycisk Graj w lewym górnym rogu i rozpocznij dowolny mecz. Odblokuje to talię Niebieskiego Legionu.";"";"Clique no botão Jogar no canto superior esquerdo, e jogue qualquer partida. Isso desbloqueará o deck inicial da Legião Azul.";"Sol üst köşedeki Oyna sekmesine tıklayarak herhangi bir maça başla. Bu Mavi Lejyon başlangıç destesinin kilidini açacak.";"";"Klikni na tlačítko Hrát vlevo nahoře, poté zapni kterýkoliv zápas. Odemkne úvodní balíček Modré Legie.";"Κλίκαρε το κουμπί Παίξε πάνω αριστερά και ξεκίνα οποιοδήποτε ματς. Ξεκλειδώνεται η αρχική τράπουλα της Μπλε Λεγεώνας.";"";"";"Faceți clic pe butonul Joacă din stânga sus, apoi începeți orice meci. Deblochează puntea de pornire a Legiunii de Cristal.";"Haz clic en el botón Jugar en la parte superior izquierda y luego comienza cualquier partida. Desbloquea el paquete de inicio de la Legión Azul.";"Натисніть кнопку Грати в лівому верхньому кутку, потім почніть будь-який матч. Розблокує стартову колоду Синього Легіону.";"";"";"點擊左上方的「遊玩」按鈕，來開始任何一場對戰。解鎖藍色軍團的起始牌組。";"";"왼쪽 위에 게임 시작 버튼을 눌러 아무 대전이나 시작해보세요. 청색 군단의 기본 덱을 잠금 해제합니다.";"";""
"quest_description_TUTORIAL_PLAY_2V2";"Spiele ein 2vs2 Match (mit einem Freund)";"Play a 2v2 Match (with a friend)";"Jouez une partie 2v2 (avec un ami)";"Joga uma partida 2v2 (com um amigo)";"Играйте в матч 2 на 2 (с другом)";"Juega una partida de 2v2 (con un amigo)";"Gioca una partita 2v2 (con un amico)";"";"";"";"Rozegraj mecz 2na2 (z przyjacielem)";"";"Jogue uma partida 2vs2 (com um amigo)";"2v2 Oyna (arkadaşınla birlikte)";"";"Hrej 2v2 Zápas (s přítelem)";"Παίξε ένα Ματς 2ε2 (με ένα φίλο)";"";"";"Joacă un meci 2v2 (cu un prieten)";"Juega una partida de 2v2 (con un amigo)";"Грайте в матч 2 на 2 (з другом)";"";"玩一场2v2游戏(和好友一起)";"參與一場 2 對 2 的對戰(和朋友同隊)";"";"친구와 함께 2대2 대전 시작하기";"";""
"quest_hint_TUTORIAL_PLAY_2V2";"Öffne den Tab „§navbar_menu_play“, wähle 2vs2 Match und spiele eine Runde. (Füge am besten vorher einen Freund hinzu!)";"Open the tab ""§navbar_menu_play"", choose ""2v2 Match"" and play a match. (It's best to add a friend first!)";"Ouvrez l'onglet ""§navbar_menu_play"", choisissez ""partie 2v2"" et jouez une partie. (C'est idéal d'ajouter un ami avant!)";"";"Откройте вкладку ""§navbar_menu_play"", выберите""Матч 2v2 "" и сыграйте матч. (Лучше всего сначала добавить друга!)";"Abra la pestaña ""§navbar_menu_play"", elija ""Partida 2v2"" y juegue una partida. (¡Es mejor agregar un amigo primero!)";"Apri la tab ""§navbar_menu_play"", scegli ""Partita 2v2"" e gioca una partita. (È meglio che tu prima aggiunga un amico alla lista amici!)";"";"";"";"Otwórz zakładkę ""§navbar_menu_play"", wybierz ""Mecz 2na2"" i rozegraj mecz. (Najlepiej najpierw dodać przyjaciela!)";"";"Abra a aba ""§navbar_menu_play"", escolha ""partida 2vs2"" e jogue este modo. (É melhor adicionar um amigo primeiro!)";"""§navbar_menu_play"" sekmesini açıp ""2v2 Oyna"" seçerek oynamaya başlayın. (İlk olarak arkadaş eklemeniz iyi olabilir!)";"";"Otevři záložku ""§navbar_menu_play"", vyber ""2v2 Zápas"" a bav se hrou. (Nejlepší je první přidat přítele!)";"Άνοιξε την καρτέλα «§navbar_menu_play», επίλεξε το «Ματς 2ε2» και παίξε. (καλύτερα να προσθέσεις φίλους πρώτα!)";"";"";"Deschide fila ""§navbar_menu_play”, alege „2v2 Match” și jucați un meci. (Cel mai bine este să adăugați mai întâi un prieten!)";"Abra la pestaña ""§navbar_menu_play"", elija ""Partida 2v2"" y juegue una partida. (¡Es mejor agregar un amigo primero!)";"Відкрийте вкладку ""§navbar_menu_play"", оберіть ""Матч 2v2"" і зіграйте матч. (Найкраще спочатку додати друга!)";"";"";"打開 ""§navbar_menu_play"" 頁標，點選 ""2 對 2 對戰"" 並餐參與一場對戰。 (最好先加入一位好友到好友清單！)";"";"'§navbar_menu_play' 메뉴에서 '2대2 대전'을 선택하고 플레이하기. (먼저 친구를 추가하는 게 가장 좋습니다!)";"";""
"quest_description_TUTORIAL_PLAY_FOURTH_GAME";"Spiele deine vierte Runde";"Play your fourth match";"Jouez votre quatrième partie";"";"Сыграйте свой четвертый матч";"Juega tu cuarto partido";"Gioca la tua quarta partita";"";"";"";"Rozegraj swój czwarty mecz";"";"Jogue sua quarta partida";"Dördüncü oyununu oyna";"";"Odehrej svůj čtvrtý zápas";"Παίξε το τέταρτό σου ματς";"";"";"Joacă al patrulea meci";"Juega tu cuarto partido";"Зіграйте свій четвертий матч";"";"玩您的第四场游戏";"玩第四場對戰";"";"네 번째 대전 시작하기";"";""
"quest_hint_TUTORIAL_PLAY_FOURTH_GAME";"Klicke den Spielen-Knopf oben links und starte irgendein Spiel. Schaltet das Starter-Deck der Kristalllegion frei.";"Click the Play button on the top left, then start any match. Unlocks the Crystal Legion starter deck.";"Cliquez sur le bouton Jouer en haut à gauche puis commencer une partie. Déverrouille le deck de départ de la légion de cristal.";"";"Нажмите кнопку Играть в левом верхнем углу, затем начните любой матч. Разблокирует стартовую колоду Кристального Легиона.";"Haz clic en el botón Jugar en la parte superior izquierda y luego comienza cualquier partida. Desbloquea el mazo de inicio de la Legión de Cristal.";"Premi sul pulsante Gioca in alto a sinistra, poi inizia una partita. Sblocca il mazzo base della Legione di Cristallo.";"";"";"";"Kliknij przycisk Graj w lewym górnym rogu, a następnie rozpocznij dowolny mecz. Odblokowuje talię początkową Kryształowego Legionu.";"";"Clique no botão Jogar no canto superior esquerdo, então inicie qualquer partida. Desbloqueia o deck inicial da Legião Cristal.";"Sol üst köşedeki Oyna sekmesine tıklayarak herhangi bir maça başla. Bu Kristal Lejyon başlangıç destesinin kilidini açacak.";"";"Klikni na tlačítko Hrát vlevo nahoře, poté zapni kterýkoliv zápas. Odemkne úvodní balíček Krystalové Legie.";"Κάνε κλικ στο κουμπί Παίξε στην πάνω αριστερή γωνία και ξεκινήσε ένα ματς. Ξεκλειδώνεται έτσι η αρχική τράπουλα της Κρυστάλλινης Λεγεώνας.";"";"";"Faceți clic pe butonul Joacă din stânga sus, apoi începeți orice meci. Deblochează puntea de pornire a Legiunii de Cristal.";"Haz clic en el botón Jugar en la parte superior izquierda y luego comienza cualquier partida. Desbloquea el paquete de inicio de la Legión de Cristal.";"Натисніть кнопку Грати в лівому верхньому кутку, потім почніть будь-який матч. Розблокує стартову колоду Кристального Легіону.";"";"";"點擊左上方的「遊玩」按鈕，來開始任何一場對戰。解鎖水晶軍團的起始牌組。";"";"왼쪽 위에 게임 시작 버튼을 눌러 아무 대전이나 시작해보세요. 수정 군단의 기본 덱을 잠금 해제합니다.";"";""
